cycle,var1,var2,var1_desc,var2_desc,category1,category2,cross_category,transform1,transform2,correlation,abs_correlation,n_samples,original_correlation,improvement
2011-2012,BMXSAD2,BPXDI1,Sagittal Abdominal Diameter 2nd (cm),Diastolic: Blood pres (1st rdg) mm Hg,body_measures,blood_pressure,True,inverse,square,-0.40019585046380296,0.40019585046380296,6322,0.36284725166721454,0.03734859879658842
2011-2012,BMXSAD3,BPXSY3,Sagittal Abdominal Diameter 3rd (cm),Systolic: Blood pres (3rd rdg) mm Hg,body_measures,blood_pressure,True,inverse,square,-0.3979899470481814,0.3979899470481814,376,0.4007680313100134,-0.002778084261831959
2011-2012,SMQ800,ALQ141Q,#days used chewing tobacco -last 5 days,# days have 4/5 drinks - past 12 mos,smoking,alcohol,True,inverse,square,0.39508617271077895,0.39508617271077895,47,0.2833297247379048,0.11175644797287415
2011-2012,BPXSY4,PAD615,Systolic: Blood pres (4th rdg) mm Hg,Minutes vigorous-intensity work,blood_pressure,physical_activity,True,inverse,square,0.39249952160324647,0.39249952160324647,41,0.32119980548431726,0.07129971611892921
2011-2012,BMXWAIST,BPXSY3,Waist Circumference (cm),Systolic: Blood pres (3rd rdg) mm Hg,body_measures,blood_pressure,True,inverse,square,-0.3918140518304999,0.3918140518304999,6620,0.3985874938886093,-0.006773442058109425
2011-2012,BMXWAIST,BPXDI2,Waist Circumference (cm),Diastolic: Blood pres (2nd rdg) mm Hg,body_measures,blood_pressure,True,inverse,square,-0.38816139384485543,0.38816139384485543,6610,0.3500041733509116,0.03815722049394382
2011-2012,BMXSAD2,BPXDI2,Sagittal Abdominal Diameter 2nd (cm),Diastolic: Blood pres (2nd rdg) mm Hg,body_measures,blood_pressure,True,inverse,square,-0.38768720726699063,0.38768720726699063,6455,0.3460024720977274,0.04168473516926324
2011-2012,BMXSAD1,BPXDI2,Sagittal Abdominal Diameter 1st (cm),Diastolic: Blood pres (2nd rdg) mm Hg,body_measures,blood_pressure,True,inverse,square,-0.3876732336083652,0.3876732336083652,6455,0.3462290151658714,0.041444218442493796
2011-2012,SMQ800,BMXLEG,#days used chewing tobacco -last 5 days,Upper Leg Length (cm),smoking,body_measures,True,inverse,square,0.3870858815407864,0.3870858815407864,61,0.34806946089461654,0.039016420646169836
2011-2012,BMXARMC,BPXDI1,Arm Circumference (cm),Diastolic: Blood pres (1st rdg) mm Hg,body_measures,blood_pressure,True,inverse,square,-0.384711052519966,0.384711052519966,6534,0.36157293433747867,0.023138118182487344
2011-2012,SMQ830,DR1TZINC,# days used nicotine quit smoking aids?,Zinc (mg),smoking,dietary,True,inverse,square,0.37466637325139884,0.37466637325139884,30,0.11779124224414246,0.2568751310072564
