cycle,var1,var2,var1_desc,var2_desc,category1,category2,cross_category,transform1,transform2,correlation,abs_correlation,n_samples,original_correlation,improvement
2011-2012,BMXSAD2,URXMU4,Sagittal Abdominal Diameter 2nd (cm),"1,3-dimethyluric acid (umol/L)",body_measures,laboratory,True,inverse,log,-0.336807561747766,0.336807561747766,2109,0.04767921582804101,0.28912834591972497
2011-2012,SMQ830,PAQ620,# days used nicotine quit smoking aids?,Moderate work activity,smoking,physical_activity,True,inverse,log,0.3362025399131696,0.3362025399131696,32,0.33487793241617014,0.0013246074969994748
2011-2012,BMXHT,URXMU4,Standing Height (cm),"1,3-dimethyluric acid (umol/L)",body_measures,laboratory,True,inverse,log,-0.3294001148457434,0.3294001148457434,2375,0.08366540322934515,0.24573471161639823
2011-2012,DR1TRET,SMQ830,Retinol (mcg),# days used nicotine quit smoking aids?,dietary,smoking,True,inverse,log,-0.326970460778685,0.326970460778685,30,0.09082547050066513,0.23614499027801988
2011-2012,SMQ800,BMXSAD1,#days used chewing tobacco -last 5 days,Sagittal Abdominal Diameter 1st (cm),smoking,body_measures,True,inverse,log,-0.32162610591513074,0.32162610591513074,59,0.31137520296160315,0.010250902953527596
2011-2012,BPXSY4,LBXTT3,Systolic: Blood pres (4th rdg) mm Hg,"Triiodothyronine (T3), total (ng/dL)",blood_pressure,laboratory,True,inverse,log,0.3122513948291262,0.3122513948291262,119,0.30862824080366696,0.003623154025459263
2011-2012,BPXSY1,SMQ830,Systolic: Blood pres (1st rdg) mm Hg,# days used nicotine quit smoking aids?,blood_pressure,smoking,True,inverse,log,-0.30811514620332264,0.30811514620332264,32,0.3365082670773893,-0.028393120874066646
2011-2012,URXUCD,BMXSAD3,"Cadmium, urine (ug/L)",Sagittal Abdominal Diameter 3rd (cm),laboratory,body_measures,True,inverse,log,-0.3074023109269024,0.3074023109269024,119,0.018840492745205106,0.2885618181816973
2011-2012,BMXARMC,SMQ830,Arm Circumference (cm),# days used nicotine quit smoking aids?,body_measures,smoking,True,inverse,log,-0.30733104293787256,0.30733104293787256,32,0.2555855680083791,0.05174547492949344
2011-2012,BMXSAD1,SMQ830,Sagittal Abdominal Diameter 1st (cm),# days used nicotine quit smoking aids?,body_measures,smoking,True,inverse,log,-0.30665709302093014,0.30665709302093014,30,0.23211996129526893,0.0745371317256612
2011-2012,BMXSAD2,SMQ830,Sagittal Abdominal Diameter 2nd (cm),# days used nicotine quit smoking aids?,body_measures,smoking,True,inverse,log,-0.3028480258151112,0.3028480258151112,30,0.22448451726182556,0.07836350855328567
